,id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
399,17d70c1e264ce36447c18e5e39615d7f,krakow,blockOfFlats,73.0,3.0,2.0,4.0,2008.0,50.0214,19.8985,4.73,25.0,1.143,0.3,0.493,0.282,0.103,2.873,0.187,condominium,brick,,yes,yes,yes,no,no,3300
400,336467f907d6e2bcf66aa8ef924e43c7,krakow,blockOfFlats,36.0,2.0,10.0,10.0,1970.0,50.0807,19.8936,4.27,8.0,0.119,0.638,0.518,0.511,0.322,0.872,0.156,condominium,concreteSlab,,no,no,yes,no,no,2150
401,391fcd0ae359edeba762cbe9902c4819,krakow,blockOfFlats,39.0,2.0,4.0,10.0,,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,,,no,no,yes,no,no,2299
402,59e30dae7ba686e462053bd2d00a8e91,krakow,apartmentBuilding,39.0,2.0,5.0,6.0,2019.0,50.07986411,19.92379133,2.92,18.0,0.327,0.773,0.194,0.01,0.17,0.6,0.201,condominium,brick,premium,yes,yes,yes,no,yes,2500
403,3dc9e54e47edad6a99d48b616902e196,krakow,apartmentBuilding,58.0,3.0,,2.0,2015.0,50.0645627,19.8901813,3.6,0.0,0.795,0.622,0.896,0.992,0.733,0.982,0.737,condominium,brick,,no,yes,no,no,no,3350
404,0a492997e077e694fa5cab0e865f0a71,krakow,blockOfFlats,86.97,4.0,,4.0,2002.0,50.0051729,20.0094546,7.54,7.0,0.295,0.557,0.612,0.214,0.294,3.588,0.177,condominium,brick,premium,no,yes,no,no,no,4500
405,94aba118672b77bc27c8ad2d4934d482,krakow,blockOfFlats,40.58,2.0,,4.0,1980.0,50.0721983,19.9064101,2.96,23.0,0.261,0.479,0.234,0.413,0.154,0.686,0.062,condominium,,,no,no,,no,no,2100
406,43659e38ce1107033e8423cc26b5d83d,krakow,blockOfFlats,38.3,2.0,3.0,4.0,1990.0,50.0842951,19.9419166,3.23,16.0,0.594,0.222,0.214,0.126,0.106,0.861,0.219,condominium,,premium,no,no,,no,no,2000
407,edf9ccec21529de410f3e09584aa01d9,krakow,blockOfFlats,34.0,2.0,5.0,5.0,2019.0,50.03905125,19.97601206,3.23,1.0,1.187,0.792,0.439,0.707,0.56,2.098,0.736,condominium,,premium,yes,no,yes,no,no,2600
408,de133bc1cc6af8445cc797481d14e445,krakow,blockOfFlats,48.0,3.0,8.0,10.0,1980.0,50.0865,19.9261,3.58,18.0,0.175,0.678,0.329,0.153,0.613,0.425,0.037,condominium,,premium,yes,yes,yes,no,yes,2500
409,004358b95bed2deaa526ecc13b3d101a,krakow,blockOfFlats,45.0,3.0,2.0,4.0,1980.0,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,,premium,no,no,,no,no,2400
410,daba2202737b2ad32faf689c977785c6,krakow,tenement,50.0,2.0,,3.0,1938.0,50.0522122,19.935173,0.42,46.0,0.099,0.737,0.112,0.356,0.119,0.429,0.356,condominium,brick,premium,no,no,no,no,no,3000
411,0339b627ccd444713c7fd44608b49020,krakow,apartmentBuilding,51.5,2.0,3.0,3.0,2011.0,50.0448162,19.9269795,1.42,21.0,0.45,1.102,0.331,0.142,0.162,0.649,0.133,condominium,brick,premium,yes,no,yes,no,no,3600
412,ce4cec362eb1b3a81bac2730ef95e9fd,krakow,tenement,31.0,1.0,3.0,4.0,1960.0,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,brick,premium,no,yes,no,no,no,2000
413,f50e283b9624eda23e771d363a1cc842,krakow,blockOfFlats,47.06,2.0,4.0,4.0,1975.0,50.09159175,20.01389431,6.73,17.0,0.127,0.46,0.16,0.087,0.338,0.807,0.141,condominium,concreteSlab,premium,no,no,no,no,yes,2200
414,5ae5e742cf619c94a80e3d5837d7cda6,krakow,apartmentBuilding,41.0,2.0,2.0,5.0,2024.0,50.08551545,19.96243108,3.77,17.0,0.412,0.281,0.163,0.288,0.154,2.32,0.175,condominium,brick,premium,yes,yes,yes,no,no,2700
415,6b58b16ddfc2ba3126390767ce1f763c,krakow,blockOfFlats,45.8,2.0,2.0,4.0,2021.0,50.02599015,20.05041773,8.64,4.0,1.036,3.813,0.29,0.265,0.38,3.463,0.585,condominium,,premium,yes,no,yes,no,no,2250
416,793bc48c7a607f68233cdd064a9a9f66,krakow,blockOfFlats,40.8,2.0,,4.0,2006.0,50.0209343,19.9040613,4.54,17.0,1.002,0.113,0.289,0.128,0.115,2.752,0.095,condominium,brick,,no,no,,no,no,2000
417,feb6763dfd9e02ab7cc1542e253eac1f,krakow,tenement,48.0,2.0,1.0,3.0,1938.0,50.0734227,19.9003658,3.38,19.0,0.039,0.398,0.483,0.171,0.234,0.404,0.24,condominium,brick,premium,yes,yes,no,no,yes,2800
418,0730ed91d09c973b0d94b8409f63fe1d,krakow,apartmentBuilding,33.0,2.0,1.0,11.0,2019.0,50.0117916,19.9772654,5.58,7.0,0.178,0.7,0.364,0.192,0.389,1.499,0.158,condominium,brick,premium,no,yes,yes,no,no,2100
419,01f4820fa4d3c33d292e07fae9b68653,krakow,tenement,48.0,2.0,1.0,3.0,1960.0,50.0574177,19.9594329,1.52,18.0,0.144,0.169,0.384,0.15,0.152,0.431,0.272,condominium,brick,premium,no,no,no,no,no,2800
420,df8e5f0577c5347326589c46feef11a4,krakow,blockOfFlats,45.0,2.0,4.0,5.0,2010.0,50.0407129,19.996816,4.47,7.0,0.495,0.707,0.578,0.217,0.016,0.711,0.209,condominium,,premium,no,yes,yes,no,no,2300
421,6238ff3aa1202b436aae678cbaf2e8a5,krakow,blockOfFlats,45.0,2.0,2.0,4.0,1972.0,50.0782973,19.920939,2.85,21.0,0.118,0.644,0.2,0.189,0.305,0.729,0.209,condominium,brick,premium,no,yes,no,no,no,2300
422,a33e64c52debbc5ec6a2c3e399fcae11,krakow,blockOfFlats,37.0,2.0,3.0,4.0,,50.0864298,19.9083594,4.07,20.0,0.288,1.242,0.265,0.095,0.01,1.57,0.191,condominium,concreteSlab,,yes,no,no,no,yes,2000
423,51370f6a0180383fee83e5a8530262a4,krakow,apartmentBuilding,80.0,3.0,1.0,4.0,2018.0,50.0682,19.8959,3.36,5.0,0.505,0.388,0.693,0.458,0.254,0.528,0.39,condominium,brick,,yes,yes,yes,no,no,6000
424,cfc6a698be160286b26a270c23568484,krakow,blockOfFlats,85.4,3.0,3.0,4.0,1997.0,50.047694,19.923534,1.36,15.0,0.162,0.747,0.469,0.28,0.291,0.57,0.211,condominium,brick,,no,yes,no,no,yes,4000
425,49f9dac3ddac3b22c4f2943f3518e859,krakow,apartmentBuilding,48.0,2.0,1.0,6.0,2020.0,50.045537,19.9906,3.88,1.0,0.09,0.64,0.683,0.501,0.564,1.39,0.636,condominium,brick,premium,yes,yes,yes,no,no,2400
426,01015daa0661f08258069e8fdc614b0b,krakow,,60.0,2.0,1.0,6.0,2014.0,50.0793622,19.971971,3.59,19.0,0.132,0.794,0.121,0.06,0.032,1.787,0.132,condominium,,,yes,yes,yes,yes,no,4000
427,a7831b4c0689d4e258596beb59b68e3f,krakow,apartmentBuilding,37.0,2.0,4.0,4.0,2021.0,50.0498286,19.9625219,1.82,20.0,0.19,0.13,0.598,0.166,0.044,0.815,0.494,condominium,brick,,no,yes,yes,no,no,3000
428,153f0c055b5a6cabe17a8ace7d972923,krakow,apartmentBuilding,50.0,2.0,3.0,5.0,2023.0,50.06176,19.9783,2.93,13.0,0.077,0.852,0.374,0.07,0.303,1.215,0.348,condominium,brick,,yes,yes,yes,no,no,3500
429,82a034aadc64159db830133b69c75872,krakow,blockOfFlats,47.0,2.0,2.0,3.0,2017.0,50.0228476,19.9131193,4.04,7.0,0.396,0.638,0.406,0.173,0.418,2.379,0.345,condominium,brick,,yes,no,yes,no,no,2200
430,b08e41f3054120ef22bf6fa71dfe7034,krakow,blockOfFlats,53.5,2.0,1.0,3.0,,50.0808425,19.97922509,4.07,19.0,0.331,1.192,0.351,0.147,0.107,2.139,0.36,condominium,,premium,yes,yes,no,no,no,2800
431,a3972c1b93ad1d1b8d014e271a25c43b,krakow,apartmentBuilding,43.0,2.0,1.0,1.0,2023.0,50.0278836,19.9467771,3.11,8.0,0.826,0.417,0.197,0.429,0.279,2.331,0.192,condominium,brick,,no,yes,yes,no,no,3300
432,a84be81496e0abc0dcab5cd2de29f523,krakow,apartmentBuilding,55.0,2.0,2.0,5.0,2013.0,50.0549139,19.9567316,1.31,21.0,0.208,0.237,0.435,0.155,0.111,0.154,0.2,condominium,brick,,no,no,yes,no,no,3200
433,a518ecf52dbfdeea5b314d9678f96e31,krakow,apartmentBuilding,27.5,1.0,2.0,6.0,2017.0,50.0501973,19.9621164,1.78,19.0,0.216,0.175,0.634,0.216,0.043,0.765,0.445,condominium,brick,premium,no,yes,yes,no,no,2500
434,0862e6ce0a5315397dbe09f37b2423e4,krakow,apartmentBuilding,30.5,1.0,,3.0,2023.0,50.00624,20.0157,7.76,7.0,0.709,0.955,0.697,0.251,0.266,3.536,0.289,condominium,brick,,no,yes,no,no,no,2100
435,59b03255dfea1e8b075b243492379407,krakow,blockOfFlats,48.0,2.0,1.0,4.0,2008.0,50.0259406,19.9199088,3.52,20.0,0.234,0.209,0.525,0.117,0.125,2.014,0.123,condominium,brick,premium,yes,yes,no,no,no,2500
436,45ba818d51cbe22303f6cb9ddc9cc68a,krakow,apartmentBuilding,45.5,2.0,4.0,7.0,2020.0,50.06721125,19.98639069,3.67,7.0,0.761,0.213,0.612,0.211,0.228,1.772,0.698,condominium,brick,premium,yes,yes,yes,no,no,2700
437,7c28a08f94b1f1ae57d904ed874ebbaf,krakow,apartmentBuilding,48.0,2.0,1.0,2.0,,50.0898358,19.8727192,6.06,3.0,0.909,0.423,0.782,0.493,0.895,2.455,1.134,condominium,brick,premium,yes,yes,no,no,no,4000
438,aaa6d6a87202dfd6dc9a8bbc1b77a9ef,krakow,blockOfFlats,36.0,2.0,1.0,3.0,2006.0,50.0215760244284,19.9245240779171,3.88,7.0,0.319,0.285,0.432,0.04,0.65,2.538,0.309,condominium,brick,,yes,yes,no,yes,yes,2050
439,eece2ce004a436ea4c5ad3a8eb5befa7,krakow,tenement,58.0,2.0,2.0,5.0,1900.0,50.0511953,19.9470869,0.77,134.0,0.046,0.561,0.268,0.508,0.008,0.673,0.207,condominium,brick,,no,no,no,no,no,3000
440,06a8aba4367c9c4ce195d756b9643896,krakow,apartmentBuilding,48.0,2.0,2.0,8.0,2015.0,50.04929936,19.96232282,1.83,19.0,0.133,0.075,0.538,0.127,0.034,0.849,0.528,condominium,brick,premium,yes,yes,yes,no,no,3500
441,77eac418b301b13d2207321db77cf2ba,krakow,apartmentBuilding,52.0,4.0,2.0,5.0,2023.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,brick,premium,yes,yes,yes,no,no,3290
442,21db597a1862387dec70e58e87666485,krakow,,34.0,2.0,10.0,10.0,1980.0,50.0693689,19.932831,1.62,51.0,0.114,0.417,0.082,0.151,0.227,0.34,0.213,condominium,,,no,yes,no,no,yes,1900
443,8dff752f861c0fccaf7bd30efe8bad60,krakow,tenement,38.0,2.0,1.0,5.0,1960.0,50.0580012,19.9439519,0.49,91.0,0.151,0.514,0.189,0.113,,0.602,0.199,condominium,brick,premium,yes,yes,no,no,yes,2800
444,5e8dfd50af306282c4a861b2e649f3dc,krakow,blockOfFlats,33.0,1.0,2.0,4.0,2020.0,50.090539,19.9482112,3.98,14.0,0.282,0.396,0.218,0.23,0.323,1.519,0.188,condominium,,,yes,yes,yes,yes,no,2600
445,573448ece4c2eddc2e4260276710b3d6,krakow,tenement,25.0,1.0,2.0,4.0,1960.0,50.0605,19.9417,0.62,171.0,0.167,0.506,0.134,0.217,0.072,0.496,0.134,condominium,brick,,no,no,,no,no,1800
446,bba381c128ef01c74c5e4779be98a9dd,krakow,apartmentBuilding,45.0,2.0,2.0,4.0,2001.0,50.0664185,19.9295992,1.39,68.0,0.055,0.374,0.297,0.133,0.023,0.19,0.085,condominium,brick,,no,no,yes,no,yes,2490
447,838837ee4fe2c55791db43a6fb185a94,krakow,tenement,40.0,2.0,2.0,4.0,1920.0,50.0412082,19.9428951,1.6,33.0,0.231,0.672,0.427,0.04,0.13,0.831,0.049,condominium,brick,premium,no,no,,no,no,2300
448,dd1b7b7c444894beea42c33e66fc9b56,krakow,apartmentBuilding,104.0,3.0,7.0,7.0,,50.07743,20.00781,5.53,19.0,0.157,1.909,0.3,0.216,0.28,1.746,0.307,condominium,brick,,yes,yes,yes,no,no,5000
449,0a41e96e18cbdba38a380d2be7c302fc,krakow,apartmentBuilding,54.0,3.0,1.0,4.0,2022.0,50.0422607,19.9430224,1.49,39.0,0.258,0.556,0.536,0.088,0.037,0.726,0.164,condominium,brick,premium,yes,yes,yes,no,no,5000
450,74d4b7e919e6e5651112e2723a31d4f1,krakow,apartmentBuilding,50.0,2.0,3.0,3.0,2015.0,50.026782,19.9306252,3.22,8.0,0.435,0.572,0.068,0.063,0.15,2.118,0.151,condominium,brick,premium,yes,no,no,no,no,2200
451,6246f180bf19bb5b0e1388774ea7b797,krakow,tenement,55.0,2.0,2.0,4.0,1920.0,50.0668389,19.9531597,1.66,37.0,0.08,0.254,0.252,0.735,0.071,0.668,0.223,condominium,brick,premium,no,no,,no,no,2500
452,74344c7fa2702b7ee0f89254c3d678d5,krakow,blockOfFlats,55.0,3.0,2.0,4.0,1980.0,50.0887939,19.9259967,3.83,17.0,0.218,0.56,0.18,0.151,0.401,0.645,0.165,condominium,,premium,yes,no,,no,no,2800
453,c6909974eb57884b274111311414e81f,krakow,tenement,60.0,3.0,1.0,2.0,1920.0,50.0447467,19.9567258,1.76,23.0,0.217,0.606,0.295,0.513,0.033,1.161,0.099,condominium,brick,premium,no,no,no,no,no,3000
454,1c943fda74723cf367b23907abc36591,krakow,apartmentBuilding,38.0,2.0,1.0,5.0,2015.0,50.0508825,19.9383295,0.49,89.0,0.24,0.483,0.192,0.202,0.052,0.298,0.253,condominium,brick,,no,no,yes,no,no,3800
455,916f8ceb0b5a06452846dc549cfc64dd,krakow,tenement,44.0,2.0,3.0,4.0,1930.0,50.0669454,19.9205746,1.82,16.0,0.062,0.728,0.039,0.47,0.018,0.704,0.143,condominium,brick,,no,yes,no,no,no,1900
456,72bbc33969ccb56c9fa5ca2d2817522d,krakow,,30.0,2.0,1.0,3.0,2000.0,50.07830525,19.92989204,2.63,20.0,0.202,0.329,0.44,0.349,0.228,0.585,0.374,condominium,,premium,no,yes,no,no,yes,2500
457,8702394eb839bdad2e33f5a38c9a40f0,krakow,apartmentBuilding,146.2,5.0,3.0,3.0,2014.0,50.008044,19.9166849,5.48,0.0,0.783,1.303,0.837,0.693,0.912,2.963,0.834,condominium,brick,premium,yes,yes,yes,no,no,9500
458,d9725bf91a30025dda15ca91bc89e20f,krakow,,32.0,2.0,,4.0,2023.0,50.0382509,19.9950757,4.47,6.0,0.219,0.624,0.318,0.384,0.299,0.735,0.402,condominium,,premium,yes,no,yes,no,no,3100
459,7cfff3e808fd17b5b34f5a56af2af40e,krakow,blockOfFlats,40.0,2.0,4.0,5.0,2018.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,brick,premium,yes,yes,yes,no,no,2499
460,ccce99d5578d69db54bb143275b82814,krakow,blockOfFlats,52.0,3.0,1.0,3.0,2021.0,50.0148229,20.0225616,7.51,11.0,0.432,1.535,0.336,0.392,0.415,2.79,0.053,condominium,,premium,yes,no,yes,no,no,2999
461,feb45095a624bd7ca92658de0cd330fa,krakow,apartmentBuilding,28.0,1.0,1.0,3.0,2017.0,50.037225,19.942168,2.03,21.0,0.111,1.015,0.167,0.363,0.132,1.246,0.104,condominium,brick,premium,no,no,yes,no,no,2500
462,0fcd30563d27598e39d57c7bdb545a44,krakow,blockOfFlats,55.59,3.0,,3.0,2016.0,50.01662415,19.96429331,4.68,5.0,0.587,0.38,0.408,0.508,0.244,1.225,0.469,condominium,,premium,yes,no,no,no,no,2950
463,8fb04d736700a5bb7e3d139c82a34717,krakow,apartmentBuilding,46.0,3.0,1.0,2.0,2021.0,50.0117,19.9157,5.11,1.0,0.97,1.075,0.781,0.357,1.035,3.085,0.792,condominium,brick,premium,yes,no,no,no,no,2500
464,98e614e81223989eb8e3f84e50774e6e,krakow,tenement,50.0,2.0,2.0,4.0,1930.0,50.068,19.9432,1.45,65.0,0.05,0.605,0.161,0.415,0.047,0.539,0.168,condominium,brick,,no,yes,no,no,no,3500
465,574be90e88049bb3af9579e9aad34885,krakow,apartmentBuilding,27.0,1.0,3.0,5.0,2022.0,50.0182,19.8958,5.13,24.0,0.827,0.153,0.209,0.119,0.043,3.278,0.216,condominium,brick,,yes,yes,yes,no,no,2300
466,35cad72ea466ea5b7d17fef98295bd7f,krakow,tenement,35.0,2.0,2.0,4.0,1920.0,50.0598569,19.9455339,0.72,73.0,0.241,0.287,0.198,0.237,0.135,0.724,0.22,condominium,brick,premium,yes,no,no,no,yes,3500
467,111c603e17847f1f5268407c5d3d6812,krakow,apartmentBuilding,48.38,2.0,8.0,10.0,2019.0,50.06158135,19.97177567,2.48,13.0,0.439,0.549,0.423,0.125,0.141,0.785,0.393,condominium,brick,premium,yes,yes,yes,no,no,3300
468,6cd34f93a6715c9ae6ad88672fee1bf0,krakow,,48.0,2.0,4.0,6.0,2017.0,50.09526515,19.95135233,4.54,12.0,0.387,0.493,0.298,0.273,0.372,2.008,0.064,condominium,,,yes,yes,yes,no,no,2650
469,0b4348c51f183b2cea04f79e9f80c41e,krakow,apartmentBuilding,108.0,5.0,2.0,5.0,2010.0,50.060115,19.9289129,0.87,78.0,0.136,0.218,0.247,0.491,0.032,0.592,0.225,condominium,brick,,yes,yes,yes,no,no,6900
470,b62dad3e7278f9bb1f51498a9c81bbac,krakow,,65.0,3.0,10.0,11.0,,50.0895976,19.9458886,3.85,15.0,0.331,0.294,0.152,0.379,0.199,1.323,0.223,condominium,,,no,no,yes,no,no,2800
471,68816f64601ad290ea7e42a478b6a0f2,krakow,tenement,42.0,2.0,3.0,3.0,1930.0,50.074917,19.9305162,2.25,26.0,0.576,0.206,0.294,0.178,0.083,0.331,0.165,condominium,brick,premium,no,no,no,no,yes,3000
472,1dc861f59dd763d87d718b84b2223bf9,krakow,apartmentBuilding,36.0,2.0,3.0,3.0,,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,brick,premium,yes,yes,yes,no,no,3000
473,1e4c2522fb898539f41c16a368ffb52c,krakow,blockOfFlats,25.0,1.0,2.0,3.0,1980.0,50.0259792,19.9837744,4.59,11.0,0.328,1.567,0.381,0.207,0.173,1.987,0.421,condominium,,premium,yes,no,no,no,no,1900
474,bc6386ed168cfbb6f351587627b4fe4f,krakow,,50.0,2.0,2.0,4.0,2003.0,50.0995,19.9587,5.12,10.0,0.363,0.797,0.228,0.256,0.216,2.713,0.2,condominium,,,no,yes,no,no,no,2200
475,546cc0148201844989166dfd02635411,krakow,apartmentBuilding,37.0,2.0,3.0,7.0,2023.0,50.0469124,19.971793,2.56,12.0,0.774,0.641,0.381,0.403,0.228,1.529,0.231,condominium,brick,,yes,yes,yes,no,no,3000
476,78ec86c0969af85f74c7d46052874cf2,krakow,apartmentBuilding,52.0,2.0,4.0,6.0,2018.0,50.04948478,19.96031511,1.69,18.0,0.14,0.19,0.549,0.259,0.071,0.746,0.432,condominium,brick,premium,yes,yes,yes,no,no,3500
477,6ca1960f9f425d6d1e5f9b647c5a3ca6,krakow,blockOfFlats,36.5,2.0,,7.0,2023.0,50.095357,19.9247672,4.56,10.0,0.385,0.833,0.489,0.286,0.31,1.362,0.245,condominium,,premium,no,no,yes,no,no,3000
478,f9d26a59aceb25603054bd08f85dc788,krakow,blockOfFlats,40.0,2.0,1.0,8.0,2022.0,50.02525057,19.96080637,3.7,3.0,0.417,0.638,0.455,0.616,0.262,2.11,0.654,condominium,,premium,no,yes,yes,no,no,2900
479,b9f50a35d5ba0baa370f19febbb6c216,krakow,blockOfFlats,42.0,2.0,4.0,5.0,2013.0,50.0202252,19.9561299,4.1,10.0,0.373,0.728,0.296,0.41,0.076,1.548,0.6,condominium,,,no,yes,yes,yes,no,2600
480,3bb88d9f665ff63864b9de8d90eb6287,krakow,apartmentBuilding,50.0,2.0,6.0,7.0,2022.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,yes,yes,no,no,3500
481,c9463999b20f1691283a133f7554af8e,krakow,apartmentBuilding,35.0,2.0,1.0,4.0,2018.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,premium,yes,yes,yes,yes,no,3200
482,1457a8831070bc240716d0f7ca91f2f8,krakow,apartmentBuilding,39.0,2.0,1.0,4.0,2016.0,50.0349608,19.9361894,2.27,14.0,0.152,0.736,0.334,0.665,0.152,1.488,0.298,condominium,brick,,yes,yes,yes,yes,no,2700
483,b496d29e31a077869be170fd56706ffc,krakow,apartmentBuilding,46.0,2.0,1.0,1.0,2015.0,50.0508825,19.9383295,0.49,89.0,0.24,0.483,0.192,0.202,0.052,0.298,0.253,condominium,brick,premium,yes,yes,yes,no,no,5000
484,98bf991061c39cd66690504989577f1a,krakow,,39.0,2.0,2.0,6.0,,50.0643367,20.0183177,5.79,3.0,0.613,1.988,1.216,0.191,0.541,1.774,0.051,condominium,,,no,yes,yes,no,yes,2650
485,072a246b680182529802e0d67a7ab4f4,krakow,blockOfFlats,43.0,2.0,4.0,5.0,2021.0,50.0685201,19.988372,3.86,8.0,0.67,0.303,0.623,0.309,0.278,1.939,0.646,condominium,,,no,yes,yes,no,no,3200
486,99a50a0776f9868f1cc2bb8c72688f40,krakow,apartmentBuilding,75.0,3.0,2.0,2.0,2019.0,50.084408,19.882034,5.17,14.0,0.014,0.222,0.569,0.261,0.258,1.57,0.293,condominium,brick,premium,yes,yes,no,no,no,4100
487,0ed4401dbe2fcc0bf1a0ddf44c87599b,krakow,apartmentBuilding,43.0,2.0,4.0,10.0,2019.0,50.0835977,19.9526622,3.31,8.0,0.341,0.412,0.111,0.424,0.207,1.623,0.035,condominium,brick,,no,yes,yes,no,no,2800
488,e75d0d0ecdfd4e80c5d55665d2ab6cb3,krakow,blockOfFlats,40.0,2.0,3.0,4.0,1961.0,50.0886823,19.939772,3.71,19.0,0.148,0.28,0.545,0.298,0.26,0.905,0.083,condominium,,premium,yes,yes,no,no,no,2500
489,18be79ec17d37aa2b4b696d3af1668f0,krakow,blockOfFlats,100.0,3.0,2.0,4.0,2017.0,50.06956,19.92633,1.81,36.0,0.241,0.468,0.376,0.403,0.03,0.575,0.005,condominium,,,no,yes,no,no,no,4990
490,ed43fad368e6edb7ae3420840dee81af,krakow,apartmentBuilding,72.0,4.0,5.0,5.0,2017.0,50.03679235,19.96743363,2.92,3.0,0.952,1.344,0.444,0.643,0.306,2.232,0.501,condominium,brick,premium,no,no,yes,no,no,4500
491,046824a07b53ce04af4e42158ad8e29b,krakow,apartmentBuilding,40.0,2.0,,4.0,2020.0,50.0376418,19.94205743,1.98,21.0,0.149,1.057,0.146,0.316,0.085,1.199,0.087,condominium,brick,premium,yes,no,yes,no,no,3300
492,aa0050aa8cc3dd394c72ae102e8469a8,krakow,blockOfFlats,59.5,2.0,2.0,3.0,2002.0,50.0940419478942,19.9846463692199,5.43,5.0,0.564,2.002,0.364,0.42,0.239,1.298,0.344,condominium,brick,,no,yes,no,yes,yes,2600
493,f956b2d9020bbb1d57d995450644f543,krakow,apartmentBuilding,94.0,4.0,2.0,2.0,2003.0,50.06204665,19.86991251,4.95,4.0,0.295,1.766,0.646,1.198,0.212,2.145,0.765,condominium,brick,premium,yes,yes,yes,no,no,7000
494,6af1ac87b7a1fb72e7324ec294e43a22,krakow,,77.0,3.0,1.0,1.0,2012.0,50.0973612,19.9409911,4.68,4.0,0.563,0.792,0.631,0.401,0.487,1.726,0.52,condominium,,premium,yes,yes,no,no,no,4000
495,02f80b436375771b76b33b4bc6c2e998,krakow,tenement,27.0,1.0,2.0,2.0,1966.0,50.0605,19.9417,0.62,171.0,0.167,0.506,0.134,0.217,0.072,0.496,0.134,condominium,brick,,no,no,no,no,no,2100
496,60fbb0cac35c7dd88427284b869adf3e,krakow,apartmentBuilding,104.0,3.0,7.0,7.0,2010.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,brick,premium,yes,no,yes,no,no,5000
497,54330aef27d626a19b2d812702271430,krakow,apartmentBuilding,67.0,3.0,5.0,5.0,2022.0,50.0500432,19.9622576,1.8,19.0,0.203,0.156,0.618,0.196,0.055,0.784,0.464,condominium,brick,,yes,no,yes,no,no,5000
498,6ac0d79fa4a36a1499ca395c8a288b44,krakow,,60.0,2.0,,,,50.0646501,19.9449799,1.14,94.0,0.217,0.403,0.102,0.623,0.042,0.484,0.055,condominium,,,no,no,no,no,no,2500
499,c2ca085eba311b13b73f1c8cf76dd410,krakow,blockOfFlats,78.0,3.0,2.0,2.0,2021.0,50.0128669,19.883936,6.12,4.0,0.813,1.106,1.105,0.585,0.301,4.231,0.234,condominium,,premium,yes,no,no,no,no,3300
500,8efb38a023b1bd7b27b6db262244cfa4,krakow,apartmentBuilding,85.0,3.0,4.0,4.0,2011.0,50.0321,19.9164,3.02,9.0,0.504,0.424,0.235,0.612,0.362,1.329,0.427,condominium,brick,,yes,yes,yes,no,no,3700
501,3be01eae21cc061f73be1a5ba49907c4,krakow,blockOfFlats,40.0,2.0,1.0,3.0,1998.0,50.0787,19.9772,3.8,17.0,0.301,0.917,0.268,0.276,0.322,1.906,0.253,condominium,brick,,no,yes,no,no,no,1900
502,d1b4299b0d377f6b376723e62f88a436,krakow,apartmentBuilding,43.0,2.0,4.0,5.0,2022.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,premium,yes,yes,yes,no,no,3900
503,c60b5123857a9f6c9d59836b3efd68d9,krakow,apartmentBuilding,44.0,2.0,8.0,14.0,2008.0,50.07884535,19.88873005,4.41,15.0,0.391,0.378,0.24,0.182,0.253,0.79,0.26,condominium,brick,premium,yes,no,yes,no,no,2749
504,867887a5b67534d36811b0e2e4c2c4ab,krakow,apartmentBuilding,72.0,3.0,,7.0,2008.0,50.0870581,19.9335768,3.55,24.0,0.375,0.366,0.378,0.501,0.17,0.469,0.23,condominium,brick,premium,no,no,yes,no,no,3900
505,ef998b6f333e03c0b92b8ad4c1b7415f,krakow,apartmentBuilding,30.0,1.0,3.0,5.0,2016.0,50.0605,19.9417,0.62,171.0,0.167,0.506,0.134,0.217,0.072,0.496,0.134,condominium,brick,,no,yes,yes,no,no,2700
506,e23c0b9146d557d4cd69eef0d4841df3,krakow,blockOfFlats,30.0,2.0,5.0,10.0,,50.08637013,19.92359924,3.61,14.0,0.261,0.831,0.286,0.103,0.623,0.548,0.203,condominium,concreteSlab,,no,yes,yes,no,no,2100
507,a84779b15ddb21cc855a4096b5a5a477,krakow,blockOfFlats,41.6,2.0,2.0,4.0,2010.0,50.05749,19.95464,1.18,24.0,0.188,0.186,0.166,0.2,0.207,0.266,0.111,condominium,brick,,no,no,yes,no,no,2700
